driver_id,model,ac_kW,annual_km,annual_kWh,sessions,location,plugin_hour,window_h,has_solar,pv_kwp,cost_fix,cost_unc,cost_po,cost_sm,cost_sm_ext,peak_kwh_unc,peak_kwh_sm,peak_kwh_sm_ext,sc_kwh_total,solar_value_total,ere_revenue_ext,ere_revenue_grid_only,value_baseline_smart,value_extended
205,Volvo EX30,11.0,10694.032391765333,1438.3473566924374,40,private,4,13,False,0.0,498.731311722704,389.5984185764021,303.4451710578408,320.92750893395873,320.92750893395873,0.0,0.0,0.0,0.0,0.0,127.95463666294432,117.71826572990874,295.522068518654,305.7584394516896
206,Tesla Model Y,11.0,8764.704156695583,1444.4232450234322,40,public,12,3,False,0.0,416.8692000000003,261.71832068800006,261.680195524,261.76240800073924,261.76240800073924,0.0,0.0,0.0,0.0,0.0,106.95207172320004,118.21553298163717,273.32232498089826,262.0588637224611
207,Hyundai Kona Electric,11.0,10764.177335660199,1340.1400782896949,40,workplace,8,9,True,3.6530027707048895,464.6790054069699,343.1358826091602,295.82315625512916,308.4955688550191,242.86122829523157,0.0,0.0,0.0,305.3216818593857,76.02509878298704,143.71170715439965,109.68071454880192,265.86415110075274,441.554583049125
208,Tesla Model Y,11.0,7445.549190594785,1227.0265066100205,40,private,8,13,True,3.3712276760905144,425.4581039223876,333.6178235123949,286.631209149409,298.71742710460614,225.56774186251403,0.0,124.13331593587179,149.5445260731027,319.8017669214598,79.63063996344346,134.81080482609036,100.42319172116811,227.16386853894954,414.33180684940737
209,Volkswagen ID.4,11.0,9281.275936300535,1320.7255657355663,40,private,18,13,False,0.0,457.94723420613605,454.05622828243804,333.10431647706696,336.4602409726993,336.4602409726993,1435.5712671038775,2.7371077645534307,2.7371077645534307,0.0,0.0,117.49106299591294,108.09177795623984,229.5787711896766,238.9780562293497
210,Skoda Enyaq,11.0,11275.493338713199,1595.4823074279175,40,private,8,14,False,0.0,553.2161479016366,398.34205065372527,343.3574518734945,360.96895600498385,360.96895600498385,0.0,287.57863708063866,287.57863708063866,0.0,0.0,141.9332805801154,130.57861813370624,322.82581003035904,334.18047247676816
211,Volkswagen ID.3,11.0,11751.999019146822,1595.9214668001387,46,private,8,12,True,5.477760152063207,553.3684216404835,394.7493942809565,339.7902017191711,353.3614689385427,208.41330515248185,0.0,93.38442345937693,130.94046633274897,685.474705969101,170.68320178630623,196.9625519289819,130.61456013299895,330.6215128349397,712.6008702032898
212,Volvo EX30,11.0,11864.263589645012,1595.743452807254,42,private,18,14,False,0.0,553.3066972233847,494.2999439204052,394.533971457793,399.9702932559524,399.9702932559524,1734.5037530513637,1.9021739130434785,1.9021739130434785,0.0,0.0,141.95651193794694,130.59999098291115,283.93639495034347,295.29291590537923
213,BMW iX1,11.0,8058.129124696088,1121.6915741576954,40,public,15,6,True,6.03916954853141,388.934361039462,301.12464103020955,293.4407506454556,304.78983012129663,266.207229293934,339.22997191053827,630.1292598011096,633.2103236140277,158.2901126550503,39.41423805110753,112.48346353106395,91.80229391691383,175.94682483507916,274.62483332769943
214,Skoda Enyaq,11.0,12821.76174899688,1814.2792874830586,40,workplace,8,8,False,0.0,629.0816225077124,439.67397225776557,399.35006848256296,412.4521182683032,412.4521182683032,0.0,0.0,0.0,0.0,0.0,161.39734672216608,148.48555898439267,365.1150632238018,378.0268509615753
215,Skoda Enyaq,11.0,9197.536384441948,1301.4513983985357,40,private,0,12,True,2.9741884324069594,451.2641261838399,339.0606037122713,301.088352770622,315.6696789903321,297.5143608722237,0.0,0.0,0.0,86.26490684310858,21.47996180393404,122.69679295479796,106.51432759854542,242.10877479205323,297.9265200703482
216,Tesla Model Y,11.0,12335.958832990002,2032.9660156767525,46,private,13,12,True,5.240469651407582,704.908868479222,465.7699798175128,443.72001614594143,468.00313368737466,400.66962079462775,185.7456692138609,272.92278327318127,299.4012324377961,333.8533819038066,83.12949209404788,207.63401629160958,166.38347652241217,403.28921131425943,595.0027560702517
217,Tesla Model Y,11.0,10926.701298206157,1800.7203739443748,40,private,15,12,False,0.0,624.3802166176691,529.7854058952809,456.30893433143245,467.7325690202853,467.7325690202853,1077.3047542873642,159.31743195047554,159.31743195047554,0.0,0.0,160.19115278902848,147.3758605659063,304.0235081632901,316.8388003864123
218,Ford Mustang Mach-E,11.0,7935.711377019295,1203.847415893827,40,public,19,5,True,4.196750309281125,417.42100616318567,382.00067243734867,344.7820282492,348.5942312315607,347.2405152947082,1308.5297998845942,502.7178371364063,502.7178371364063,4.753578068638821,1.1836409390910658,107.4749851588244,98.52615179711172,167.3529267287367,178.83911696639294
219,Tesla Model 3,11.0,10257.527026967198,1200.130662155162,40,private,21,13,False,0.0,416.1322622038006,328.97167140188674,279.5571832994167,288.75457188667895,288.75457188667895,440.0,0.0,0.0,0.0,0.0,106.76300276815452,98.2219625467022,225.59965286382388,234.1406930852762
220,Volvo EX30,11.0,11750.146595119651,1580.3947170435931,41,workplace,9,7,True,4.591521379225827,547.9846899314197,370.6866091334462,335.7913046628258,345.95827702895707,272.12575733813674,0.0,0.0,0.0,357.3121972451995,88.97073711405466,169.25542258884542,129.3438086380569,331.37022154051954,534.085092296183
221,Kia EV3,11.0,12292.394183239372,1645.951581135752,40,public,14,5,False,0.0,570.7158199807661,435.3132261642558,433.59273500114307,438.5042992484982,438.5042992484982,469.07780558233924,542.6235715780584,542.6235715780584,0.0,0.0,146.423001056801,134.70916097225697,266.9206817045249,278.6345217890689
222,Hyundai Kona Electric,11.0,10641.236504596724,1324.8339448222919,40,private,19,12,False,0.0,459.37176999816467,403.17729990482036,329.3348226673252,332.8126804258975,332.8126804258975,1320.0,2.717391304347826,2.717391304347826,0.0,0.0,117.85654227382842,108.4280188919221,234.98710846418925,244.4156318460956
223,MG4 Electric,11.0,14304.595770416305,2034.1135185531987,53,private,19,13,False,0.0,705.3067526287723,595.710543902312,500.81805891560856,507.3332610368174,507.3332610368174,1749.0,3.8043478260869565,3.8043478260869565,0.0,0.0,180.95368617784615,166.47739128361835,364.45088287557326,378.927177769801
224,Volvo EX30,11.0,13156.448588460564,1769.5423351479458,46,private,12,15,True,6.770541395350038,613.5695705567335,385.45335421657035,366.25113456608256,394.84124149771066,282.6495712408768,0.0,50.9147371394076,92.18464108902808,556.6645527512323,138.6094736350569,202.07435664625976,144.82416494182885,363.55249400085177,671.6038295971734
225,Ford Mustang Mach-E,11.0,10387.927485084541,1575.848599487325,40,public,7,3,True,3.4243234522194506,416.8692000000003,341.11922152,340.634643019,340.8835231421305,334.59851105241694,0.0,0.0,0.0,24.351584151347858,6.063544453685616,108.90560635770991,128.97174199362772,204.95741885149752,197.23983975897892
226,Tesla Model Y,11.0,12592.766768579908,2075.287963461969,47,private,17,12,True,3.7760216179800388,719.5835438525739,623.2320835395341,509.7637116000073,515.5862348102121,509.2230070588807,2255.747786371703,34.576224026918084,84.75164484475592,31.39900370329884,7.818351922121412,187.1354367550407,169.84722001414005,373.84452905650187,405.31432547085535
227,Volkswagen ID.4,11.0,15185.00773256213,2160.826600343591,47,workplace,12,7,False,0.0,749.2431364234849,526.9158440341727,526.5636641631456,533.9818825913362,533.9818825913362,0.0,201.90291412747035,201.90291412747035,0.0,0.0,192.2260163736727,176.84793506377886,392.10918889592756,407.48727020582135
228,Volkswagen ID.3,11.0,15243.46127571483,2070.062041242074,60,public,8,5,True,6.491252225890719,717.7715121263282,554.1581351792078,511.62486759225135,522.8291869112211,424.3190313600282,0.0,0.0,0.0,419.01162357765287,104.3338942708355,217.76563046832518,169.41951630425172,364.3618415193588,615.5520055054607
229,Tesla Model Y,11.0,8260.68026099873,1361.3601070125908,40,public,12,3,True,4.814829556674442,416.8692000000003,272.66103337,272.62805518299996,272.6855733221305,225.64052285581258,0.0,0.0,0.0,223.70955026026866,55.7036780148069,124.89851626610513,111.41741950284195,255.60104618071176,371.83087142509976
230,Tesla Model Y,11.0,8920.892486565841,1470.1630817860507,40,private,16,15,True,6.595799494666559,509.76306857581505,446.9548826324735,369.08201477343647,377.52489663408505,355.39738803015535,1158.0033497674465,2.717391304347826,66.6514236511646,98.4244196367537,24.50768048955168,138.6807583784481,120.3221513376052,252.5603232793352,317.55411941365946
231,Tesla Model 3,11.0,14201.972142947134,1661.6307407248146,47,private,15,12,True,3.499624529139478,576.1523981426257,449.34116828162183,396.85712076480536,414.59900330578165,392.7516136862103,772.12037035306,85.16722342101794,116.56770993051681,102.81680637037209,25.60138478622265,156.0659886363045,135.9923861030566,297.5457809399006,365.0681578789425
232,MG4 Electric,11.0,8632.364498665575,1227.5222317102448,40,workplace,10,9,True,2.574173372159745,425.6299912125741,274.7511205305883,263.7900664167373,271.42821411952906,225.1494684777094,0.0,25.34148628072648,44.298311241357545,226.86187134351337,56.48860596453481,127.39907290803636,100.46376321372564,254.6655403067707,384.3682016074359
233,Volkswagen ID.3,11.0,8053.634918091223,1093.683621876788,40,private,19,14,True,4.781092263620873,379.2229080203212,332.3560192848372,259.5181145664826,264.30323423541216,260.7803722721262,1188.7865455182477,0.0,15.932206352776737,19.549485953981595,4.867822002541418,98.86182948772462,89.51004680858235,204.42972059349137,222.17218723846102
234,Ford Mustang Mach-E,11.0,9885.234853769087,1499.5901273167703,40,public,16,3,True,3.7276849589500873,416.8692000000003,375.96729980699996,375.90143527199996,376.21489640947846,361.5885677997683,866.7999999999996,869.6878260869553,869.6878260869553,52.91416892300987,13.175628061829459,111.19695620401858,122.73054090311132,163.38484449363318,179.65321646608004
235,BMW iX1,11.0,11870.296493749343,1652.3452719299084,42,private,13,12,False,0.0,572.9327627670007,421.6376493266258,397.9209186446036,412.17634949472773,412.17634949472773,0.0,256.7743834223414,256.7743834223414,0.0,0.0,146.9917804818092,135.23243804326447,295.98885131553743,307.74819375408214
236,Kia EV3,11.0,10725.751212521698,1436.1780873566554,40,private,8,12,True,6.397117044558293,497.97914115953563,385.72872810879153,336.8097969440202,349.7872476819651,197.34152619280928,0.0,59.574896051992155,102.63773163423717,667.6933679120748,166.25564861010656,181.32540769053264,117.54072681837866,265.73262029594923,648.2186712673656
237,Renault Megane E-Tech,22.0,9525.265671311754,1269.717913985857,40,public,19,4,True,4.362867554535359,440.26088539292226,397.24435793291923,353.9764463139602,356.02259326397524,354.8883166089391,1380.1281673759322,657.1606527628999,660.9190083040725,5.074022699107905,1.2634316520778688,113.36049732176775,103.91717279220026,188.15546492114728,199.9964977578288
238,Tesla Model Y,11.0,9473.474708823325,1561.228632014084,40,private,18,13,False,0.0,541.3390582744483,462.57168908620747,365.18795046478107,369.14667536531374,369.14667536531374,1696.9876434935688,8.695652173913043,8.695652173913043,0.0,0.0,138.88609133785448,127.77520403082627,299.9675869399609,311.0784742469891
239,Tesla Model Y,11.0,9389.981828936168,1547.4690054086805,40,private,7,14,False,0.0,536.5680573101832,394.1412208174043,306.9206191353159,321.6501450855165,321.6501450855165,0.0,121.4640223270305,121.4640223270305,0.0,0.0,137.662042074149,126.64907870821717,341.5669909328839,352.5799542988158
240,BMW iX1,11.0,9023.873913236916,1256.1232487225786,40,private,15,13,True,3.354601966931562,435.5470829809813,343.3024175109103,299.0166601203597,312.1925818031246,294.1228072841441,485.3513573071501,10.597826086956523,45.67485653856805,83.20045806262819,20.716914057594412,118.41858776904948,102.80454835518537,226.1590495330421,280.5597775234811
241,BMW iX1,11.0,15946.776001234575,2219.791219371853,57,private,20,14,False,0.0,769.6884771517624,611.6167822156182,515.6027182016114,530.8807466309702,530.8807466309701,1254.0,5.7065217391304355,5.7065217391304355,0.0,0.0,197.47147837464553,181.67376010467407,420.48149062546634,436.2792088954379
242,Volvo EX30,11.0,11601.549245896365,1560.408373573061,41,public,19,4,False,0.0,541.0546425758764,460.60111780269733,455.57922124351364,456.10882534694946,456.10882534694946,1353.0,1247.8899356726663,1247.8899356726663,0.0,0.0,138.81312157133576,127.70807184562895,212.6538890745559,223.7589388002627
243,Volkswagen ID.4,11.0,12892.002329146377,1834.5319314375295,40,private,21,13,False,0.0,636.1040066614911,479.47574663877816,430.64218588055525,442.9133842735437,442.9133842735437,440.0,11.65934409986573,11.65934409986573,0.0,0.0,163.1990114498138,150.14309053382868,343.33371292177605,356.38963383776115
244,Volkswagen ID.3,11.0,9878.920344819557,1341.5573828264958,40,private,18,13,False,0.0,465.1704403496222,439.92875333194917,340.403770827166,344.40099658980654,344.40099658980654,1458.2145465505378,1.9021739130434783,1.9021739130434783,0.0,0.0,119.34425066612083,109.79671061283126,230.5661543726469,240.1136944259365
245,Peugeot e-208,11.0,10542.754876962554,1311.5187066941417,43,private,17,13,False,0.0,454.7548559080773,410.6520115214589,323.8474708208014,327.7453742866872,327.7453742866872,1425.5638116240677,0.0,0.0,0.0,0.0,116.67202557913656,107.33826353280561,234.3477451541957,243.68150720052665
246,Volkswagen ID.3,11.0,9387.316780798923,1274.7976188324938,40,public,15,6,True,4.826582735024717,442.0222178343102,351.9135999938702,339.55022064509774,350.09021468561394,318.8108675064377,505.64958568749273,763.6183358102547,764.9880304389236,124.81899109762739,31.07992878330921,123.41857519221307,104.33290967396502,196.26491282266127,277.70985430339476
247,Tesla Model 3,11.0,5142.758746526948,601.7027733436529,40,private,13,12,False,0.0,208.63389640937524,139.42644227401613,135.32271083775058,142.4920077563751,142.4920077563751,0.0,19.206823189527487,19.206823189527487,0.0,0.0,53.52716740086862,49.244994008799154,115.38688266179929,119.66905605386876
248,Tesla Model 3,11.0,7932.159683703173,928.0626829932712,40,public,18,4,False,0.0,321.7956476900579,297.0619368330932,271.67921391772154,275.4143205345347,275.4143205345347,1008.7637858622518,1008.7637858622504,1008.7637858622504,0.0,0.0,82.55997610751939,75.9551780189178,122.336505174441,128.94130326304258
249,Kia EV3,11.0,6984.7450908429355,935.2573676638691,40,public,17,6,False,0.0,324.29032639649375,291.82108887968303,257.7990878118186,262.7499156740205,262.7499156740205,1016.5840952868132,626.0530027329226,626.0530027329226,0.0,0.0,83.20001153334837,76.54401061068059,138.08442133315384,144.74042225582164
250,Hyundai Kona Electric,11.0,6022.9735262859795,749.8602040226044,40,private,11,14,False,0.0,260.0058750904464,178.45067751742462,163.4748224941487,172.70828809055234,172.70828809055234,0.0,32.04622337263646,32.04622337263646,0.0,0.0,66.70717577870188,61.370601716405716,148.66818871629977,154.00476277859593
251,Peugeot e-208,11.0,8332.163846287154,1036.521182478122,40,public,20,3,True,4.385414331236882,359.4024534896969,303.1532103013602,297.95292645467265,298.5593867445094,298.2186083465065,880.0,693.1468732111039,693.1468732111039,1.1981541998837826,0.29834039577106175,92.30450652348998,84.83171705771059,145.67478380289805,153.78669206245138
252,Kia EV3,11.0,13851.65293784577,1854.7363283775487,40,workplace,9,9,False,0.0,643.1096616874325,443.7283743661371,424.8257682116704,436.8966634825492,436.8966634825492,0.0,37.628704575476874,37.628704575476874,0.0,0.0,164.9963841480185,151.79667341617713,358.00967162106053,371.2093823529019
253,Volvo EX30,11.0,10852.684792727463,1459.6861046218435,40,private,6,12,True,3.140397039782082,506.1302906243128,396.3004607390131,325.25191500595383,341.4006969319893,272.22606861375766,0.0,0.0,17.663043478260864,320.2704595135509,79.7473444188742,155.54568178191263,119.4646869872007,284.19428067952424,469.197248211342
254,Volvo EX30,11.0,13776.334639483372,1852.9170090105135,49,private,17,12,False,0.0,642.478832472124,591.6672119986604,451.29328972163995,457.81257123919863,457.81257123919863,2014.0402271853402,17.531810515107086,17.531810515107086,0.0,0.0,164.83453843842713,151.64777536335302,336.31403659627847,349.5007996713525
255,Renault Megane E-Tech,22.0,11850.051843412917,1579.611910726942,44,public,20,4,False,0.0,547.7132603498853,463.6560062218749,423.9700946799831,427.03117434622527,427.03117434622527,1716.96946818146,325.33108899105764,325.33108899105764,0.0,0.0,140.52145830080207,129.27974163673778,249.96182764039784,261.2035443044621
256,BMW iX1,11.0,12663.803828316199,1762.801492901615,45,public,21,5,False,0.0,611.2322567778428,486.64330168959435,470.8064914850375,473.8989509338887,473.8989509338887,495.0,213.02572292309543,213.02572292309543,0.0,0.0,156.8179087503641,144.27247605033486,281.60578189428895,294.1512145943182
257,Tesla Model Y,11.0,8977.03558028298,1479.415463630635,40,public,16,3,False,0.0,416.8692000000003,398.596851334,398.47112773599997,398.7913352916088,398.7913352916088,866.7999999999996,869.7491304347813,869.7491304347813,0.0,0.0,106.95207172320004,121.07939147125413,139.15725617964566,125.02993643159157
258,Tesla Model Y,11.0,12097.452589681949,1993.6601867795853,45,public,22,6,False,0.0,691.2799995463994,525.5119298919753,508.78501348333157,512.7139474105278,512.7139474105278,0.0,0.0,0.0,0.0,0.0,177.3549787134674,163.16658041639008,341.73263255226163,355.921030849339
259,Volkswagen ID.3,11.0,12545.884172622818,1703.7310706421788,49,private,21,12,False,0.0,590.7502299291903,461.6619214649502,418.8135085146801,425.50131824940667,425.5013182494066,539.0,1.358695652173913,1.358695652173913,0.0,0.0,151.56303454868743,139.4379917847924,304.68690346457595,316.8119462284711
260,Tesla Model Y,11.0,9687.142430008213,1596.4410724653533,40,public,19,6,False,0.0,553.5485892570085,472.6941352978149,435.1524665483188,439.2278597006878,439.2278597006878,1320.0,509.0552221184947,509.0552221184947,0.0,0.0,142.01857182178898,130.65708607604594,244.97781563236666,256.33930137810967
261,BMW iX1,11.0,12175.393411649404,1694.814762901597,43,public,20,3,False,0.0,448.1343900000004,373.7863045730001,373.385738792,373.5616801730002,373.5616801730002,946.0,934.7826086956505,934.7826086956505,0.0,0.0,114.97347710244006,138.7082568712809,213.2809666982811,189.54618692944027
262,Tesla Model 3,11.0,12189.951191278884,1426.2242893796292,40,private,17,13,False,0.0,494.52776990445784,443.47203312226367,350.00884777452376,353.89412530663174,353.89412530663174,1550.243792803946,0.0,0.0,0.0,0.0,126.87617486716637,116.72608087779315,257.35972547561926,267.50981946499246
263,Tesla Model Y,11.0,9746.479759725118,1606.2198644026994,40,private,19,14,True,6.0990555409284415,556.939279070066,465.29494617048823,380.6074629673036,388.41532538988815,383.46773593946375,1320.0,8.695652173913045,28.0124520987797,26.32854539872112,6.55580780428156,145.00061866301905,131.45740904562757,299.98136272580547,325.02796959790294
264,Ford Mustang Mach-E,11.0,8491.137133326522,1288.1055031256333,40,private,18,13,False,0.0,446.63658206203996,413.2636332891692,311.94054021405896,315.06735486317723,315.0673548631772,1400.1146773104697,3.804347826086957,3.804347826086957,0.0,0.0,114.58919910346987,105.42206317519236,236.9912903740551,246.15842630233266
265,Tesla Model Y,11.0,8356.758953142784,1377.1938754779308,40,public,18,5,True,4.666792937573506,477.52700682332545,430.4673833844407,398.3646174881106,402.7029320092076,398.37337943940213,1496.9498646499237,1064.1456832510678,1064.1456832510678,14.71099495565813,3.663037743958874,123.69460116974957,112.71329824523069,187.53737305934857,206.51126629763178
266,Volvo EX30,11.0,11139.447136808001,1498.255639900676,40,private,12,14,False,0.0,519.5038577481688,326.16097216556864,311.3410204617581,336.835242626678,336.835242626678,0.0,89.98038585607011,89.98038585607011,0.0,0.0,133.28404654112427,122.62132281783444,305.2899379393252,315.95266166261507
267,Tesla Model Y,11.0,11666.1516126486,1922.5817857644893,43,workplace,14,8,False,0.0,666.634336585731,530.2734999044559,502.2833813017998,514.7821645525987,514.7821645525987,670.7628106135744,1144.3870973947085,1144.3870973947085,0.0,0.0,171.03188093451126,157.34933045975026,309.2015024928826,322.8840529676436
268,Tesla Model Y,11.0,9214.368431297167,1518.5279174777731,40,private,22,13,False,0.0,526.5330496471845,413.27754863045385,376.85880029141475,390.61041059644907,390.61041059644907,0.0,0.0,0.0,0.0,0.0,135.08745786568267,124.2804612364282,260.20310028716364,271.0100969164181
269,Tesla Model Y,11.0,11008.221897504156,1814.154968708685,41,private,16,15,True,2.1680498459312547,629.0385163239893,568.4117497511394,438.99582640028433,450.74748970210305,444.1774454885544,1520.907574683352,11.95148296440536,40.21739130434776,30.629383576255062,7.62671651048751,163.84344012540652,148.47538439725358,326.7664110191398,356.3312274713289
270,Tesla Model Y,11.0,12199.476109143283,2010.4736627868128,45,workplace,20,9,True,3.378175255416841,697.1098895967326,558.4969348015486,506.9350266169404,512.8043592382978,512.7891665699824,990.0,26.472157622551357,34.613839736263685,0.8667954414179054,0.2158320649130585,178.920232969702,164.54264109273024,348.84817145116506,363.4567880613653
271,Tesla Model Y,11.0,12303.83766511701,2027.672447211283,45,private,17,13,False,0.0,703.0733811526081,631.8627842844465,510.32067088952493,517.4055570398443,517.4055570398443,2203.9917904470462,20.380434782608695,20.380434782608695,0.0,0.0,180.38069180382348,165.95023645951764,351.6180605722815,366.0485159165873
272,Tesla Model Y,11.0,14348.61746306825,2364.652157913648,53,public,10,5,True,2.9536357866135905,819.9174330157093,540.0884512357455,534.8110382956879,536.9775723814645,483.69721291305444,0.0,0.0,0.0,251.13917081937862,62.5336535340253,230.505138165583,193.52957391613114,476.469434550376,629.2590118022632
273,Volkswagen ID.3,11.0,13746.588022513715,1866.7866534573625,54,private,9,15,True,5.193654564486904,647.2879809270643,484.20875745848133,428.90294503567344,450.4871603102746,309.28278522233506,0.0,262.4569235179567,261.8737169319287,639.2010088166198,159.16105119533842,217.34640674094896,152.7829048457946,349.5837254625843,714.5126536410166
274,Hyundai Kona Electric,11.0,8757.171762263168,1090.2678844017644,40,public,19,6,False,0.0,378.0385381784382,344.07093181445254,301.4473721943699,304.81880301765233,304.81880301765233,1185.0737873932214,215.32658331593655,215.32658331593655,0.0,0.0,96.98966690125812,89.23049354915753,162.45022870994342,170.209402062044
275,Tesla Model 3,11.0,14637.05379888827,1712.5352944699273,48,private,18,14,False,0.0,593.8029988433772,549.2989072043325,429.6018685831951,435.682445574824,435.68244557482404,1861.4514070325306,0.0,0.0,0.0,0.0,152.3462537451751,140.158553445561,298.27910671411416,310.4668070137282
276,Tesla Model 3,11.0,9787.161455022984,1145.0978902376892,40,public,12,6,True,2.450859882447456,397.05024672372025,264.9458239950445,263.1877916658472,269.39858353372796,231.78765437520102,0.0,32.624656017014544,40.77682993005802,168.74856131321928,42.018391766991606,115.40467576241355,93.71793058370551,221.3695937736978,322.6856598779244
277,Volkswagen ID.4,11.0,13238.271459275196,1883.8060286548605,41,workplace,12,9,True,4.166869582297042,653.1892642835875,455.0129543174641,452.42330338707444,466.5079301810805,397.2114788642232,0.0,463.2579647354958,470.63400170844,300.6010367465866,74.84965814990004,191.6972488598416,154.17581687273588,340.85715097524286,522.5246924291059
278,Peugeot e-208,11.0,11098.890711051885,1380.7020044548544,45,private,17,13,False,0.0,478.74341241423787,403.5994945229468,330.50460802795993,335.67597877503965,335.67597877503965,1500.763048320493,5.9046377887645995,5.9046377887645995,0.0,0.0,122.82653595309276,113.00041307684545,256.0678467160437,265.893969592291
279,Peugeot e-208,11.0,10047.392861179242,1249.8956719306975,41,private,18,14,False,0.0,433.38773841944857,408.3889391936435,301.88315883340016,306.40887525490297,306.40887525490297,1358.5822520985832,6.793478260869566,6.793478260869566,0.0,0.0,111.19007228980281,102.29486650661865,229.27372967116423,238.1689354543484
280,Tesla Model Y,11.0,6991.143877092897,1152.1405109449095,40,private,20,12,False,0.0,399.49219890372416,327.5871967895631,269.2989507664325,272.13899346959806,272.13899346959806,880.0,0.0,0.0,0.0,0.0,102.49382374617744,94.29431784648322,221.64752328060933,229.84702918030354
281,Tesla Model Y,11.0,10574.273722626198,1742.6403094887976,40,private,19,13,True,4.457828836684995,604.2415855727454,525.4885624093388,441.0148699735036,446.66508673872295,444.88888484254437,1320.0,8.023929863521612,24.51752586469461,10.365218926650032,2.5809395127358585,155.8558996856711,142.62242988076628,300.19892871478874,317.789539928608
282,Volvo EX30,11.0,7534.950714680716,1013.4508711245563,40,public,19,6,True,4.434910411524976,351.4030737921015,312.7755383427265,266.09181414811866,269.54995933474305,268.9540556047516,1101.57703383104,172.05877899098763,182.6566050779441,4.243564450097522,1.056647548074283,90.49649269439904,82.94357993300665,164.7966943903651,174.00215842982323
283,Volvo EX30,11.0,13068.38532649567,1757.6978264136676,46,private,18,13,True,6.831484436302095,609.4626158977832,537.3667139615533,427.0059048786147,432.31591454949205,426.83341209807264,1910.5411156670314,3.532608695652174,46.067898847849705,27.81849591413589,6.926805482619838,158.59554671361838,143.85477808257374,321.00147943086483,348.15155599594874
284,Volkswagen ID.4,11.0,14271.775919134952,2030.8737132929039,44,private,23,15,False,0.0,704.183385370039,503.9744129628177,426.87566370150347,452.63102946470997,452.63102946470997,0.0,0.0,0.0,0.0,0.0,180.66547477813722,166.2122367958863,417.7645927012153,432.2178306834662
285,Tesla Model 3,11.0,9204.764933440249,1076.957497212509,40,private,15,13,True,4.484897802300639,373.42330609868503,292.3306532350987,254.09157326734976,264.0504623118243,240.26553691191043,290.6059752309877,7.608695652173914,53.13138450611849,108.93897156121723,27.12580391874309,104.5448921995264,88.14113520409417,197.5139789909549,264.8284653050441
286,Tesla Model Y,11.0,11611.315926117204,1913.5448646241152,43,private,15,12,True,4.396113064444888,663.5008824077091,546.5238124630444,474.1613491539735,489.82895442232314,459.22567942361474,1133.940070243604,132.88270296380767,161.71313487368246,137.11860144288116,34.1425317592774,181.22789997145236,156.60972421704886,330.2816522024349,419.64563471482415
287,Tesla Model 3,11.0,9361.392566802533,1095.2829303158965,40,workplace,8,7,False,0.0,379.7774508377944,288.22388123550263,247.0007030837095,256.378454639139,256.378454639139,0.0,0.0,0.0,0.0,0.0,97.43580279103821,89.64093856775517,213.03993476641054,220.83479898969358
288,Volkswagen ID.4,11.0,9573.61844100043,1362.3259041543613,40,private,18,14,False,0.0,472.37169937526227,429.7028526249403,329.9633024043542,334.5755477793442,334.5755477793442,1480.7890262547419,1.9021739130434783,1.9021739130434783,0.0,0.0,121.19180757799555,111.49646297175588,249.29261456767392,258.9879591739136
289,Tesla Model Y,11.0,12646.143401465164,2084.084432561459,47,workplace,13,8,False,0.0,722.6336238990275,514.3091247449145,504.4300217954164,517.3878608369562,517.3878608369562,197.3091658276727,701.8176301020951,701.8176301020951,0.0,0.0,185.39907283350448,170.56714700682414,375.81291006889546,390.6448358955758
290,BMW iX1,11.0,10865.601206562927,1512.4916879535594,40,public,18,5,False,0.0,524.4400526708541,488.6672087747205,447.01235357149193,450.8291298329131,450.8291298329131,1644.0127042973472,1207.1329263030846,1207.1329263030846,0.0,0.0,134.55047801030145,123.78643976947733,197.39736260741836,208.16140084824247
291,Tesla Model Y,11.0,14759.829211828916,2432.4198541094056,55,private,17,12,False,0.0,843.4151450661963,763.4758449075777,607.7611820106077,616.0870316138879,616.0870316138879,2643.934624031965,48.509867006858286,48.509867006858286,0.0,0.0,216.38681170869194,199.0758667719964,426.40398022430475,443.7149251610003
292,Ford Mustang Mach-E,11.0,9893.910871640603,1500.9062792278794,40,private,0,13,False,0.0,520.4229381235796,369.33227733613484,327.53489469038885,343.29485221111594,343.29485221111594,0.0,0.0,0.0,0.0,0.0,133.5198460442546,122.83825836071429,299.9663442731779,310.64793195671825
293,Tesla Model Y,11.0,13138.54656811913,2165.2324744260327,49,private,19,12,True,2.23681886649644,750.7708253716356,635.5643835980856,536.1424791704374,542.7282449017808,542.5688783168882,1617.0,18.072647490063556,28.068039456219097,2.1057308063047095,0.5243269707698724,192.78688674926457,177.20852380028688,385.2511042701417,401.51316077478185
294,Peugeot e-208,11.0,11163.335374377542,1388.7189205725663,46,private,23,13,False,0.0,481.52319093766204,363.46955136988316,320.40357350838207,335.903713330018,335.903713330018,0.0,0.0,0.0,0.0,0.0,123.53971666304169,113.6565393299985,259.27601693764257,269.15919427068576
295,Audi Q4 e-tron,11.0,12692.75384133987,1889.9510469755069,41,private,16,15,False,0.0,655.3199825925942,591.0110388455442,476.17066533875754,485.82768041828496,485.82768041828496,1603.2946162777243,12.604746738481092,12.604746738481092,0.0,0.0,168.12906729470362,154.67874191112747,324.17104408543673,337.62136946901285
