driver,annual_kWh,sessions,cost_unc,cost_po,cost_smart,peak_unc,peak_po,peak_smart,savings_po_eur,savings_smart_eur,savings_po_pct,savings_smart_pct,peak_drop_smart_pct
255,3362.6915299915604,103,948.2973543949827,869.3571282162422,895.4111460357792,11.0,0.0,0.4283448958396935,78.94022617874043,52.886208359203465,8.324416999887614,5.576964663467301,96.10595549236642
256,3382.769959839869,103,947.0729866660427,894.0703919305271,898.8243081911658,11.0,0.5863745629920185,0.4636434528189498,53.00259473551557,48.2486784748769,5.596463575853776,5.094504769344707,95.78505951982773
257,2561.6057899917073,85,724.0377058375683,670.3268529442533,675.9478875888952,11.0,0.12655420339878246,0.2961587738792119,53.71085289331495,48.089818248673055,7.4182397491553465,6.641894180503025,97.30764751018899
258,2368.8024439656774,125,721.3348925251474,583.5398239679531,598.5996404389034,11.0,0.07678625697152539,0.08174642698652906,137.79506855719433,122.73525208624403,19.102787066742437,17.01501665288778,99.25685066375883
259,3266.917435302989,79,934.2149508796211,862.7810125417985,869.009149067918,11.0,1.1139240506329113,0.7776131849889829,71.43393833782261,65.20580181170317,7.646413522986668,6.979742911447508,92.93078922737288
260,2211.8504908361238,95,657.0806489919818,551.6175259075786,568.5325048691652,11.0,0.1392511096404305,0.08904618702109163,105.46312308440315,88.54814412281655,16.05025551219514,13.475993283116313,99.19048920889917
261,3153.182780318571,93,859.8204913987613,825.9512307460456,840.1365755196063,0.0,0.0,0.0,33.86926065271575,19.68391587915505,3.939108336161776,2.2893052766320023,
262,2536.1578758190562,101,819.1275281137256,665.0214568501909,661.4087586039246,11.0,0.488059341562747,0.1452862677572105,154.10607126353466,157.71876950980095,18.813440639506744,19.254482860928057,98.67921574766171
263,2674.855241797632,137,855.6834747984931,696.4277381367444,699.389570853959,11.0,0.2351990702637346,0.04997605230150918,159.25573666174864,156.29390394453412,18.611524161928237,18.265387675196152,99.54567225180446
264,3383.7884002977457,125,1107.9916218476042,903.5609851580184,895.916381255834,11.0,0.5895759026915466,0.22513577743272986,204.43063668958575,212.07524059177013,18.450557987856666,19.140509405488938,97.95331111424791
265,2627.842063650736,156,735.4277684710464,745.1912184531452,740.7772212021565,0.0,0.0,0.0,-9.763449982098791,-5.349452731110091,-1.327587888392764,-0.7273933566897532,
266,2423.8181510249424,105,766.1037179062055,629.1027678771417,639.7521887043044,11.0,0.1636435277580483,0.13803294400324778,137.0009500290638,126.35152920190103,17.8828201491429,16.49274455255552,98.74515505451593
267,2702.509567407011,151,822.0515901805076,681.1775842359125,711.8771214134607,11.0,0.11196968548357061,0.1060831541062776,140.87400594459507,110.17446876704685,17.136881386442145,13.40237888754093,99.03560768994294
268,2410.967946562848,81,658.6357831576084,636.9669185524689,642.1681868611278,11.0,0.0,0.2385946424401264,21.66886460513956,16.46759629648068,3.2899616387763593,2.500258370040618,97.83095779599886
269,2301.0392177051945,117,633.7865975722059,531.2565948272297,560.5893903865731,0.0,0.0,0.08980863861694684,102.53000274497617,73.1972071856328,16.177369975592637,11.549188238757859,
270,2575.435800678889,141,857.108964511692,634.9676292066175,661.4376004273694,11.0,0.06279295507612079,0.030835646006783842,222.14133530507445,195.6713640843226,25.917513933789245,22.829228509562903,99.71967594539286
271,2416.8438320418018,120,705.2378344227185,591.1412150819698,619.8394722323477,11.0,0.18152835628650385,0.09820825726530873,114.0966193407487,85.39836219037079,16.178459772247468,12.109157793593806,99.10719766122446
272,2290.354540044934,151,631.0334357559076,589.1168004186683,602.1755585864474,0.0,0.0,0.0,41.91663533723931,28.857877169460153,6.642537932562617,4.573113805751297,
273,3006.6094963917158,102,962.4290583933657,778.0481962889809,796.0527319836152,11.0,0.5203871204201803,0.25525498060773366,184.38086210438485,166.3763264097505,19.157865246939,17.28712625193294,97.67950017629333
274,2816.714215725109,80,803.5608048081284,742.1287386340605,741.1681642161545,11.0,0.2033821697902698,0.3923475963273314,61.43206617406793,62.39264059197387,7.644980417970544,7.764520148151301,96.43320366975153
275,2625.9575462799667,139,834.1274569131358,693.4710601682433,682.4982122108222,11.0,0.14773053572481207,0.07148718258123998,140.6563967448925,151.6292447023136,16.862698329751797,18.1781864924396,99.35011652198872
276,2471.836159999455,83,729.1375842265613,630.3086648586942,634.4650170581215,11.0,0.39000993392103583,0.1739282157439799,98.82891936786712,94.67256716843985,13.554220973631567,12.984184222085403,98.41883440232746
277,2616.699045748565,138,793.9587025579639,687.1666418140846,690.4657224214242,11.0,0.37841189804715,0.08664146187775677,106.79206074387923,103.4929801365397,13.450581295956354,13.035058347884798,99.21235034656584
278,3530.1458468132687,135,1115.8194332103433,902.8094716696826,914.4236274963963,11.0,0.25811962149618517,0.09863123993558776,213.0099615406607,201.39580571394697,19.09000284461851,18.049139468247798,99.10335236422193
279,3311.416833698984,144,1057.7177085923074,827.3807389097891,842.7571234666908,11.0,0.13879718223174947,0.10567632850241547,230.33696968251832,214.9605851256166,21.776790519000443,20.32305816376118,99.03930610452349
280,2260.2499004313995,115,750.2155559716452,590.3540510106716,589.4699369541867,11.0,0.18576887486080376,0.08506616257088846,159.86150496097366,160.74561901745858,21.30874302571989,21.426591029463278,99.22667124935556
281,2439.091161014763,148,810.3774797699845,621.8380999297838,640.7590364457315,11.0,0.31639755702896866,0.1063480147071988,188.5393798402007,169.618443324253,23.265624298162287,20.930794297541077,99.03319986629819
282,2513.1272689141083,91,771.1875878489932,623.6754122220175,657.9178754369052,11.0,0.20899167671858945,0.17459129449212032,147.5121756269757,113.26971241208798,19.127923990376797,14.687699101592312,98.412806413708
283,2636.182824300369,112,832.6969486081088,684.8491603504591,682.0049884452708,11.0,0.3244311586001167,0.09947593167701864,147.84778825764965,150.69196016283797,17.755293628106124,18.096855094128365,99.09567334839075
284,3194.5628375853757,87,993.3760294783453,851.8548097237992,855.4413009405589,11.0,0.7910822857494745,0.5665362990813329,141.5212197545461,137.93472853778644,14.246490307287118,13.88544966302645,94.84967000835152
285,3005.509357362588,138,860.4325256974147,741.9675566898374,763.6646512980725,11.0,0.036367044286901004,0.14988227248126695,118.46496900757734,96.76787439934219,13.768071925402491,11.24642217830015,98.63743388653393
286,2282.783174799383,134,665.9040009431468,563.8636357450772,586.2093199258819,11.0,0.3324714958060614,0.06083711875405582,102.0403651980696,79.69468101726488,15.3235849392023,11.96789340571465,99.44693528405404
287,2608.6565082764205,141,776.7623216151236,673.4305684625906,691.3052110510985,11.0,0.2986517883732349,0.12916705164107434,103.331753152533,85.45711056402513,13.302879179010004,11.001706466185688,98.82575407599023
289,2430.172080511104,102,774.8238493012902,631.5423866218501,627.9029091136456,11.0,0.33030316950977384,0.08338892237424403,143.2814626794401,146.92094018764465,18.492133768035977,18.96185053159282,99.24191888750687
290,3204.177783621945,83,907.3938218531383,834.147158735123,859.0666068375538,11.0,0.6135293768963579,0.8979001418243694,73.24666311801536,48.32721501558456,8.072202097257648,5.325936087694271,91.83727143796028
291,2417.4179541178614,151,806.667316645805,618.7114025241825,630.8871531752973,11.0,0.26093716113318166,0.07765304994591421,187.95591412162253,175.78016347050777,23.30030115799907,21.790911797619053,99.29406318230987
292,3372.5057805721485,116,967.3141580556777,880.76777280246,888.1605040724003,11.0,0.6862814296057432,0.2965390872299005,86.54638525321775,79.15365398327742,8.947081414292317,8.182828021702687,97.30419011609182
293,2302.6677769173552,85,584.8161141111268,556.3811380819292,559.361465481568,0.0,0.08759858235555215,0.13222773836578236,28.434976029197628,25.454648629558847,4.862208024554264,4.352590158745516,
294,3136.3932008526667,151,876.4893552835222,795.3529001487503,814.1952575025242,11.0,0.2952117470464047,0.0793321040864277,81.13645513477184,62.29409778099796,9.256981233791054,7.107228103283399,99.27879905375974
295,3224.4478576250262,156,958.5189351954164,835.1431531661648,843.6328296790382,11.0,0.288037033847246,0.09872866185115925,123.37578202925158,114.88610551637817,12.871501803362765,11.985794051419127,99.102466710444
296,3106.8387050847377,113,915.0266874153547,820.3855078862882,830.2248714418005,11.0,0.26446852474613597,0.3005400907330541,94.64117952906645,84.8018159735542,10.34299663940909,9.267687723195381,97.26781735697223
297,2969.7412283839403,138,935.2842256000071,744.182502916325,784.9516983259397,11.0,0.32892142386418294,0.12074240623177905,191.10172268368206,150.3325272740674,20.43247576009162,16.073459078990187,98.90234176152927
298,3317.437948983123,80,976.8513712072204,858.9570887524249,868.5396084919133,11.0,0.4259235647050141,0.7778532608695653,117.89428245479553,108.31176271530705,12.068804521316121,11.087844671953762,92.9286067193676
299,2942.0965142215287,85,836.7255940976368,771.5886338313262,776.2383992880555,11.0,0.5720319714490039,0.5143964237164224,65.13696026631055,60.4871948095813,7.784745766807484,7.229036046735664,95.32366887530526
300,2977.6650071079903,99,809.8010893285224,693.419127275818,700.1791611552679,0.0,0.219119722378372,0.08319526036695349,116.38196205270435,109.62192817325445,14.371672696712093,13.536895617682074,
301,2465.4961253667802,129,736.959668489709,633.4354588592063,645.8384468131752,11.0,0.15153982246138795,0.04075766089127304,103.5242096305027,91.12122167653376,14.047472888531393,12.36447875950571,99.62947581007934
302,3046.653320721316,88,953.7001829204746,817.5198245448424,810.1185503881113,11.0,0.9210534054093106,0.4475573351157228,136.18035837563218,143.5816325323633,14.279158252713446,15.0552170486829,95.93129695349343
303,2719.8394533639453,80,798.416785820895,731.7570943584537,711.4947294904857,11.0,0.23635850997416613,0.5433691938613758,66.65969146244129,86.9220563304093,8.348984220554042,10.886802215842705,95.06028005580568
304,3481.75040355565,130,1145.8180391326343,916.5446199500362,927.2556965649616,11.0,0.5572807830089141,0.24483859040105804,229.2734191825981,218.56234256767277,20.00958366444941,19.074786318874935,97.77419463271767
305,3060.2773640740597,138,966.1275486246888,800.1322411843552,803.2453124519772,11.0,0.5392540305000912,0.10181098714613182,165.9953074403336,162.8822361727116,17.181510627311354,16.85928906639494,99.07444557139881
306,2774.752745939601,136,884.0320200119414,710.2344967636733,711.0888127290639,11.0,0.32482891400370945,0.08513901630549973,173.79752324826813,172.94320728287755,19.65964120235379,19.56300262523765,99.22600894267728
307,3116.129657714865,141,884.2869418881758,813.1585653609875,822.5349924791102,11.0,0.6814742626704685,0.15957771104537924,71.12837652718827,61.75194940906556,8.043585532916639,6.983247912403814,98.5492935359511
308,2340.3913566784995,141,782.3848667594334,579.0400683397976,590.8085626441017,11.0,0.2839848925387851,0.027740674222411367,203.34479841963582,191.5763041153317,25.990379806535802,24.48619755502471,99.74781205252353
309,2668.130241909989,125,894.2156744443656,684.5731765187119,695.4222922806364,11.0,0.2048271809203455,0.15495870966677808,209.64249792565374,198.79338216372923,23.444287985213215,22.231033054442094,98.59128445757474
310,2760.841780328946,119,891.8454761652913,720.1715201968397,732.076059952904,11.0,0.4238281164633033,0.21191405823165166,171.67395596845165,159.76941621238734,19.249293802173668,17.914472908396103,98.07350856153045
311,3001.138769339296,145,836.5143597389596,787.1531084097109,792.5108439333486,11.0,0.15858333964114102,0.11392435347874147,49.36125132924872,44.00351580561096,5.9008253420362395,5.260341952688365,98.96432405928417
312,2587.4472156592597,105,741.4433328355359,662.0492676491991,673.6349318099059,11.0,0.5557667008752616,0.15527950310559008,79.39406518633677,67.80840102563002,10.708042229297064,9.14545967610326,98.58836815358555
313,2417.4864609118604,85,799.8943721195685,628.947017403069,644.1022298377917,11.0,0.4685682145063518,0.1912415081328874,170.9473547164995,155.79214228177682,21.371241088185357,19.47658937378909,98.26144083515557
314,2435.609617910817,137,775.7732013377044,622.7503527501163,633.583094822289,8.32410042772782,0.20181168507631886,0.039669946048873375,153.0228485875881,142.19010651541544,19.725204263787813,18.328824232421272,99.52343263523429
315,2754.1266962143063,99,805.8569377690817,719.4790448567998,732.9345789340695,11.0,0.36076399575940765,0.2226377504577201,86.37789291228194,72.92235883501223,10.718762706369294,9.049045235856507,97.97602045038435
316,2748.3769599753186,155,868.8063811613368,714.220240046134,717.5535694995046,11.0,0.23109672351834387,0.1066825281613644,154.58614111520285,151.2528116618322,17.792933439159018,17.40926573992838,99.03015883489668
317,2756.5604483646503,110,843.6256203523693,711.9257224027634,710.2721986772859,11.0,0.1952498110608426,0.2105695695620419,131.69989794960588,133.35342167508338,15.6111780833063,15.80718015882255,98.08573118579962
318,2752.6465707948814,145,893.9357598562652,704.0192402870621,718.2985507989181,11.0,0.36047630365453975,0.08620689655172416,189.91651956920316,175.63720905734715,21.244985165347856,19.647632072083976,99.21630094043887
319,3610.9204129128407,81,983.2515610906727,939.1694737810429,974.0890534117246,0.0,0.0,0.0,44.08208730962974,9.162507678948032,4.483296956145347,0.9318579335673276,
320,3322.1292539551823,130,1055.2596225606817,840.1993090604277,856.3901960313534,11.0,0.04443846500869448,0.13168896321070234,215.06031350025398,198.86942652932828,20.379848608098065,18.845544951938354,98.80282760717543
321,2807.8492346678395,113,845.9197276982521,730.2452951641272,730.5066548098275,11.0,0.38068917498354354,0.12023855328972682,115.67443253412489,115.41307288842461,13.674398261035364,13.643501754293355,98.90692224282066
322,2377.9868389322983,114,796.4868755508272,619.0251743101988,621.1147111910033,11.0,0.40368612723621433,0.17580219965082852,177.46170124062837,175.37216435982396,22.280555610900805,22.01821144115421,98.40179818499247
323,3064.823257258453,98,873.7372886045594,732.4732095669476,720.9345071702104,0.0,0.0,0.15276959523867467,141.26407903761174,152.80278143434896,16.167797904473524,17.488412527109766,
325,3265.0784281344886,109,924.0843286692414,836.7481682670677,845.1012170673403,11.0,0.3955893092249021,0.27921818907060236,87.33616040217362,78.9831116019011,9.451102858539436,8.547175744841748,97.46165282663088
326,3111.5695996444842,145,986.444372540771,809.4367387580924,799.9373578882196,11.0,0.40672640226094464,0.022488755622188907,177.00763378267868,186.50701465255145,17.9440056337655,18.906997682207656,99.79555676707102
327,2926.8612204591527,111,968.4592709856529,776.8631603734739,778.9499448661107,11.0,0.2191170995541639,0.1394069546266277,191.59611061217902,189.50932611954215,19.783600235163362,19.56812555748146,98.73266404884885
328,2856.405020271631,81,790.8902195327976,721.7727598689472,744.1649642499244,11.0,0.3374162575084046,0.5505705719142864,69.11745966385035,46.72525528287315,8.739197673310475,5.907931863220556,94.9948129825974
329,2422.1069782292957,147,712.7411555810043,624.4809676708761,634.6604408011084,11.0,0.4316881789077303,0.07377194779094137,88.26018791012814,78.08071477989586,12.383203526135825,10.954988942128214,99.32934592917326
330,3298.2207038871675,92,1029.3877980698555,849.8966931316353,880.2348509194965,11.0,0.5431264773422947,0.44246751045018484,179.49110493822025,149.15294715035907,17.436684724141227,14.489480779743744,95.9775680868165
331,2508.939041351485,99,776.0089217941552,636.7891768813822,667.7387476212427,11.0,0.2791881400804769,0.20688206630994674,139.21974491277297,108.27017417291245,17.94048251286762,13.952181622163398,98.11925394263685
332,3095.668488129577,146,974.1663833451717,797.7037224758976,816.9966798469252,11.0,0.5489102625701009,0.1478530856790945,176.46266086927403,157.16970349824646,18.114221952858014,16.13376381953813,98.65588103928096
333,3580.7615681703064,148,1018.997416776397,929.4050912302112,938.4924209330658,11.0,0.7107618954192021,0.08608750440913776,89.59232554618586,80.50499584333124,8.792203402204061,7.900412161790278,99.21738632355328
334,2667.8132456033254,150,780.7814794405152,689.1912243798497,694.2954020960201,11.0,0.0,0.09186310280273555,91.59025506066553,86.48607734449513,11.73058755521409,11.076860763458232,99.16488088361149
335,3203.5409581046943,111,962.5883223731645,827.2833783674564,848.5369936028065,11.0,0.16883527912836935,0.23610193255282555,135.30494400570808,114.05132877035794,14.05636665860722,11.848401452572777,97.85361879497432
336,2231.3319267786405,137,692.7668717276305,582.3578159952339,579.6323605403014,11.0,0.17815129095602142,0.11364795868055336,110.40905573239661,113.13451118732905,15.937404087620004,16.330820049924274,98.96683673926769
337,3168.9863497119236,103,982.3429320904972,819.9333801697782,824.7524355543452,11.0,0.7604534961226285,0.2960170250377829,162.40955192071908,157.59049653615205,16.532877329824093,16.042309807308126,97.30893613602015
338,2565.501247637224,136,813.8737452178915,652.2829607413942,660.8064958384016,11.0,0.0,0.04486876408278782,161.59078447649733,153.0672493794899,19.854527244055035,18.807247472826454,99.59210214470193
339,3258.5154791191994,117,1029.1000472511287,853.872028349456,850.7915456739228,11.0,0.6821969430673945,0.2722192396114303,175.22801890167273,178.3085015772059,17.0273064674063,17.32664399865621,97.52527963989608
340,2232.0213176417033,82,631.5388990922507,587.3241333794964,582.4167529776306,11.0,0.3608135228839108,0.16820710939454492,44.21476571275434,49.122146114620136,7.001115176960107,7.778166346558601,98.47084446004959
341,3593.9479576119343,111,1112.0681030069327,947.7474917454075,935.5349414629827,11.0,0.41615657587187077,0.24116636827296753,164.3206112615252,176.53316154394997,14.776128441883815,15.87431210971883,97.80757847024574
342,3180.7491974367667,114,984.7352141708138,826.3278923867148,840.3962465752297,11.0,0.3390791142152044,0.21120622377426893,158.40732178409905,144.3389675955841,16.086285887266083,14.657642533594501,98.07994342023392
343,2996.880877795713,98,928.7253436742195,767.7158871851411,783.863609665549,11.0,0.341624159724144,0.3752264543075024,161.0094564890784,144.8617340086705,17.336606305163745,15.597909004568464,96.58885041538635
344,3494.1818010801676,107,1100.125302881511,848.3169644394064,907.1156729165563,11.0,0.25225324427046364,0.22886553651931238,251.80833844210463,193.0096299649548,22.889059799147773,17.54433149200486,97.9194042134608
345,3258.3512989085375,117,968.7774218434125,842.3813406863042,868.9200699697656,11.0,0.3294157636738697,0.21367521367521367,126.39608115710837,99.85735187364696,13.046968096820313,10.307563907056798,98.05749805749807
346,3305.4277891885135,81,1012.6001563690191,849.732290132707,874.9872681736016,11.0,0.14459877841676883,0.885413337831928,162.86786623631212,137.61288819541755,16.08412414435364,13.590052038789896,91.95078783789157
347,2498.5430086809924,89,805.5894296959676,647.0636151756021,650.749195773204,11.0,0.3707865168539326,0.1901992788406427,158.52581452036554,154.84023392276367,19.678239147228354,19.220738035403585,98.27091564690325
348,2901.4771724670345,138,840.3206314249079,767.3542377302471,766.8448032373083,11.0,0.3497635830944798,0.12268108621459593,72.96639369466084,73.47582818759963,8.683161041867292,8.743784864951936,98.88471739804913
349,2196.4826385250885,105,704.0247465203842,576.2147808864662,575.8665806478369,11.0,0.5238095238095238,0.09064851775364939,127.80996563391795,128.15816587254722,18.154186520518476,18.203645043155674,99.17592256587592
350,3167.4968102663006,126,976.2564931501271,828.362791744253,817.1078199548812,11.0,0.21686390246326834,0.17157404739080456,147.89370140587414,159.14867319524592,15.149061997903793,16.301932362233444,98.44023593281086
351,2651.2596892482734,122,848.0183546660032,698.2757127821469,692.1921697802867,11.0,0.13003305765637008,0.07779434067281712,149.74264188385632,155.82618488571654,17.657948210665005,18.37533162204839,99.29277872115621
352,2791.321128715909,121,778.8276003669889,722.8772368039797,737.3341490115537,11.0,0.29813842668711066,0.06063600431189364,55.950363563009205,41.49345135543524,7.183921516988486,5.3276811627994745,99.4487635971646
353,2811.4380902164557,110,868.9631804800408,714.1851817132465,739.8830668530037,11.0,0.5051092508473689,0.18033596837944663,154.77799876679433,129.08011362703712,17.811801724589806,14.854497466248166,98.3605821056414
354,3032.7677268083394,116,882.999083836146,789.0912254480123,780.41424529973,11.0,0.410965118779513,0.23696681726082106,93.90785838813372,102.58483853641599,10.635102584722473,11.617774062770394,97.84575620671981
356,3164.442938366227,154,940.9092602447733,789.0573553034756,812.791111765633,11.0,0.07142857142857142,0.12067095946657062,151.8519049412978,128.11814847914036,16.138846896011437,13.616419126942272,98.90299127757663
357,3166.7356415216236,98,995.8889631133457,834.5418556047356,839.6123290131859,11.0,0.380071628108221,0.3598146293850468,161.34710750861007,156.27663410015975,16.201314954250236,15.692174518292493,96.72895791468139
358,2954.7726753972515,130,852.9779887554943,754.0212356369801,770.9531394958894,11.0,0.10542659347808409,0.08535151471536552,98.95675311851414,82.02484925960482,11.601325523404572,9.616291433179903,99.22407713895123
359,2753.525788458925,154,884.5726489060664,716.0910888248419,720.1380713876322,11.0,0.34048586665298997,0.16156206071560453,168.48156008122453,164.43457751843425,19.046661717336878,18.58915462984157,98.5312539934945
360,3460.0294287665515,78,1039.491633721795,903.0738465735938,905.321182989198,11.0,1.2034198244622754,1.0009483689041205,136.41778714820134,134.17045073259715,13.12350986989392,12.907314150496177,90.9004693735989
361,2353.7864355726706,139,707.1257749700725,609.6618491821137,619.7155268974262,11.0,0.7153760727478338,0.056693775414451045,97.46392578795883,87.41024807264625,13.783110337348937,12.361343790126403,99.48460204168681
362,2473.8176203712437,117,782.5341017206495,645.2990074479546,654.2620017989432,11.0,0.3928602814019577,0.16524972770444757,137.23509427269482,128.27209992170629,17.53726693455786,16.391886262804313,98.49772974814138
363,2149.5528033755545,154,738.4261587085077,558.4098697434092,564.437274758397,11.0,0.2857142857142857,0.04381800597723214,180.0162889650985,173.98888395011068,24.37837376724889,23.56212356485497,99.60165449111608
364,3005.5504143656685,123,956.6550420224382,750.4323942956761,782.6323707053953,11.0,0.37951668140204425,0.08117152017042338,206.22264772676215,174.02267131704298,21.556636265752857,18.190744173484564,99.26207708935979
365,2770.1293501536184,144,911.2082486640218,715.2033497938418,729.3452436194549,11.0,0.2904137888898972,0.12832125603864736,196.00489887018,181.86300504456688,21.510439480497986,19.958445866925302,98.83344312692138
366,2972.514323541136,91,925.309901325395,780.8262201430059,793.8824355539911,11.0,0.4835164835164835,0.3204128384129307,144.4836811823891,131.42746577140394,15.614626080995524,14.203616062375419,97.0871560144279
367,2814.1681434349734,89,827.9239615727955,737.8193147950424,738.4906130911819,11.0,0.38617326306995897,0.25036638983878845,90.10464677775315,89.43334848161362,10.883203163558958,10.802121044029013,97.72394191055646
369,3195.7211554843852,119,1008.0107805411076,811.6403965718093,831.0689463671542,11.0,0.3661344435308513,0.19107780876577288,196.37038396929825,176.94183417395334,19.480980537121358,17.55356565521746,98.26292901122025
370,2881.968665920312,122,863.2878790966485,758.7926149342231,743.1400436554885,11.0,0.33076788993145717,0.1659185137469118,104.49526416242531,120.14783544115994,12.104335841222516,13.917470446461454,98.49164987502807
371,2832.167086869169,91,885.3003752610266,750.0259665752847,754.5300757355633,11.0,0.37174767367798056,0.35225586432491823,135.27440868574195,130.77029952546332,15.280057759588878,14.771291550272563,96.79767396068256
372,2641.271952711534,95,832.2017156976806,699.7510733264859,698.6290181597631,11.0,0.2888526924512909,0.17734553775743708,132.4506423711947,133.57269753791752,15.915689654659513,16.05051936548054,98.38776783856875
373,2810.083561603125,142,885.2300373823515,750.2035375418335,730.9546250853558,11.0,0.1480300192339258,0.19579486920330733,135.026499840518,154.27541229699568,15.25326685025227,17.427720002948853,98.2200466436063
374,2705.3431781029335,101,889.77983668259,666.1437696930928,704.6998399380033,11.0,0.07044313410268105,0.15873869995695222,223.63606698949718,185.07999674458677,25.133865454098235,20.80065080308289,98.55692090948224
375,2232.355494065216,124,709.3932732899008,580.8596698303471,580.3271907926138,11.0,0.4538172120484822,0.08554173091574453,128.53360345955366,129.06608249728697,18.11880776137936,18.193868952087286,99.22234790076597
376,3454.062321886633,103,1071.063771226124,909.3731852135846,908.8175887614556,11.0,0.42718446601941745,0.306036302237231,161.69058601253926,162.24618246466832,15.096261339083517,15.148134669790336,97.21785179784335
377,2996.5209332910686,98,946.194682585337,730.12682740767,753.9623995011987,11.0,0.5636284851070963,0.1774622892635315,216.06785517766696,192.23228308413832,22.835454389501905,20.31635630829081,98.38670646124062
378,2793.7662589355773,91,827.935349497966,729.9074763622754,754.344504494277,11.0,0.4997958968070318,0.34345007884443257,98.02787313569058,73.59084500368897,11.840039587044037,8.88847722812079,96.87772655595971
379,3065.344976159393,151,979.0418839187349,797.5594061439842,802.968559331562,11.0,0.29225882314080354,0.08674271419061487,181.4824777747507,176.07332458717292,18.536742988802978,17.984248424839382,99.21142987099441
380,2868.1813149525497,152,923.9096260373941,720.1509692723915,733.3215834059991,11.0,0.27967401254406116,0.06435926773455379,203.75865676500257,190.58804263139496,22.053959718864938,20.628429151541404,99.4149157478677
381,3020.15978370063,87,981.1593356622566,776.5214316298928,788.6359057564748,11.0,0.30727736472290146,0.43327037162471366,204.63790403236374,192.52342990578177,20.85674534139132,19.62203516881726,96.06117843977533
382,3192.631827976698,105,942.9267332905583,822.7360562974121,828.6654250109582,11.0,0.315238455679128,0.25167737907457327,120.19067699314621,114.26130827960014,12.746555246526247,12.117729219624435,97.71202382659479
383,3120.163419458806,122,993.1035809428245,799.4474111518997,821.3497678958274,11.0,0.31802485740880243,0.1603706343549537,193.65616979092476,171.75381304699704,19.50009782535202,17.294652475619795,98.54208514222769
384,2970.6627537442278,108,883.661491563529,745.5686726401575,781.6088504826153,11.0,0.07312939421037487,0.15851449275362323,138.0928189233715,102.05264108091376,15.627343755699194,11.548838786710544,98.55895915678524
385,3075.322002522957,134,1015.0027873500339,793.3068107025406,815.2981709445887,11.0,0.4763991936550741,0.0685444857067855,221.69597664749335,199.70461640544522,21.841908161286582,19.675277634146543,99.3768683117565
386,3232.4803282008547,98,1042.302439918475,799.6771861233505,824.3235555539189,11.0,0.36584397898077503,0.268450304289264,242.62525379512465,217.97888436455617,23.277816927503487,20.913208682655068,97.55954268827942
388,2619.959311229443,104,845.0815513493369,645.7930343940845,684.3310156921656,11.0,0.4748319027396452,0.077779227154361,199.28851695525236,160.75053565717133,23.582163950573705,19.021896218240933,99.29291611677854
389,2938.40861727198,125,961.802270344356,749.5023014358022,755.9574158955978,11.0,0.4372331027350218,0.0782608695652174,212.29996890855375,205.84485444875816,22.073140754028746,21.401992987088615,99.28853754940712
390,3282.1279584191466,92,1063.1625385949833,867.847685944736,877.4636897421769,11.0,0.3079620946075243,0.7130270296753377,195.3148526502473,185.69884885280635,18.37111876687873,17.4666471128879,93.51793609386057
391,2590.8540164993606,142,710.6391005160208,590.1959419754503,621.965262292652,0.0,0.0,0.032532149418248626,120.4431585405705,88.67383822336876,16.948569034987287,12.47804098578019,
392,2713.014757743822,78,795.3091165984,718.3267575613638,722.1129605460754,11.0,0.14102564102564102,0.3009576567960626,76.98235903703619,73.19615605232457,9.679551941551459,9.203485100911495,97.26402130185397
393,2778.384836810639,83,814.6108262419907,723.0369908999778,746.7926676626278,11.0,0.4791649058709345,0.49564034359499315,91.5738353420129,67.81815857936294,11.24142135017608,8.325221859894198,95.49417869459097
395,2595.1512449747925,118,853.9278821051541,669.5406838433051,676.1744824309234,11.0,0.2348786061386328,0.046057479734708924,184.387198261849,177.75339967423076,21.59283027593462,20.815973268845894,99.58129563877537
396,3244.6197366101287,101,855.2364093535834,747.6559425437737,772.4988161357467,0.0,0.0,0.10089268066324794,107.58046680980976,82.73759321783677,12.579032608202766,9.674236540089849,
397,2845.737379717613,98,905.7820087930526,734.6581395461587,751.1403890227144,11.0,0.6294854656520875,0.37475750363499055,171.12386924689383,154.64161977033814,18.892389955383972,17.072719293287452,96.59311360331827
398,2842.5426764953772,83,845.9286111850781,754.8019412701393,758.8255720579128,11.0,0.4485005516821676,0.6284050911301986,91.12666991493882,87.10303912716529,10.772383001359612,10.296736388327252,94.28722644427093
399,2724.0008505521864,130,860.496581243305,709.3767099557954,711.4201514910584,11.0,0.3563675425557344,0.039715719063545145,151.11987128750957,149.07642975224655,17.561937441885142,17.32446508234241,99.63894800851322
400,2593.8206543833603,107,820.2120193293098,677.9218717405437,684.4248837974106,11.0,0.45186219551957835,0.19502120237386988,142.2901475887661,135.78713553189914,17.34797152876609,16.55512627612221,98.22707997841937
402,3483.5723289113744,109,1134.2363810908844,900.426576956257,893.3154853180234,11.0,0.24968226458888707,0.2833940798628746,233.80980413462737,240.92089577286094,20.613851577371737,21.240801281752958,97.42369018306478
403,2310.15932870233,152,627.0844100347695,515.019720566531,546.8057469411509,0.0,0.03631590843964202,0.0,112.0646894682385,80.27866309361855,17.870750360709003,12.801891070640298,
404,3193.1822983877673,98,997.7790404878693,838.7291554220956,850.8737324207023,11.0,0.996605716091016,0.40946079948295266,159.04988506577376,146.90530806716708,15.940391470641183,14.72323050555732,96.27762909560951
