driver,annual_kWh,sessions,cost_unc,cost_po,cost_smart,peak_unc,peak_po,peak_smart,savings_po_eur,savings_smart_eur,savings_po_pct,savings_smart_pct,peak_drop_smart_pct
37,2767.733138561208,126,885.3769886735652,683.5614466073408,695.3983737467693,11.0,0.3553351308306314,0.3802681168187993,201.81554206622434,189.9786149267959,22.79430622751738,21.457369838741116,96.5430171198291
38,2506.635944050178,102,747.3114697033204,629.1675312989101,641.1899567334988,11.0,0.21568627450980393,0.2450980392156862,118.14393840441028,106.12151296982165,15.809196458782166,14.200439478327754,97.77183600713013
39,2803.8217957248207,107,872.7512202465311,700.6017768502473,724.23867370967,11.0,1.3328598573205612,0.29432803836569416,172.1494433962838,148.51254653686112,19.724915806781198,17.016595690912915,97.32429056031187
40,2539.5456469517026,103,764.3938019394291,633.5028416139883,653.0937677329355,11.0,0.599986258766164,0.2595027528576966,130.8909603254408,111.30003420649359,17.123498384385467,14.5605620982407,97.64088406493003
41,3343.1199563116684,129,1053.496618407025,842.5800190699658,856.028292228895,11.0,0.7069730492818739,0.49558641551239085,210.9165993370591,197.46832617812993,20.02062423854598,18.744087330505018,95.49466894988736
42,3179.0876054641785,138,1044.512062449437,789.8348747855931,811.6584235223883,11.0,0.41856070745889296,0.21463453056080656,254.67718766384394,232.8536389270488,24.38240752017858,22.293054077421996,98.04877699490176
43,2726.507648462689,86,815.4627471867748,690.8089092461515,704.2456290981311,11.0,1.440939770164451,0.3208525705881757,124.65383794062325,111.2171180886437,15.286270080473995,13.638528365927963,97.08315844919841
44,2902.341087477644,110,868.0960033170447,719.122008026858,749.7067455377388,11.0,0.9464848892650735,0.40894188712519247,148.97399529018674,118.38925777930592,17.16100462632572,13.637807031357566,96.28234648068008
45,3080.67251153768,79,948.0081383352077,782.9585596358293,815.6355780524702,11.0,1.1919037387077458,1.8986771405672314,165.04957869937846,132.37256028273748,17.41014365016119,13.963230370067947,82.73929872211608
47,2761.454450645832,97,867.6200737135644,701.4331218002205,714.7262842763777,11.0,1.2909058289521183,0.35157340134368653,166.18695191334382,152.89378943718668,19.154346118576402,17.622205164384308,96.80387816960285
48,3290.2183378135064,104,1054.624826018209,828.6725461854979,857.4582873177618,11.0,1.6265692345318248,0.4154473244147156,225.95227983271104,197.16653870044718,21.424896727095422,18.695419815296756,96.2232061416844
49,2309.2279212400554,114,751.1627913438565,574.5480416594506,589.8420369993413,11.0,0.0018747453129943673,0.2693554538520213,176.61474968440587,161.3207543445152,23.51218027831702,21.476137556801334,97.55131405589071
50,2596.5160087403997,103,786.4847972085821,643.2586242845838,665.6572713068871,11.0,0.6311622297110324,0.28012311569975434,143.22617292399832,120.82752590169503,18.210927081151652,15.362983026568354,97.45342622091133
51,2109.8322377311506,109,652.2219425833083,526.2740468073797,539.3764526177599,11.0,0.30275229357798167,0.22935779816513763,125.9478957759286,112.84548996554838,19.310588551663344,17.30170093919136,97.91492910758966
52,3026.7018925235484,138,934.6614066090661,750.8104927441028,773.4846168120085,11.0,0.26663869086183495,0.3045298680525728,183.85091386496333,161.1767897970576,19.67032259649737,17.244404086588315,97.23154665406753
54,2943.3416210610617,78,895.7366688443228,740.3154768536069,771.9945727507736,11.0,1.9361085421956845,1.651924273013833,155.4211919907159,123.74209609354921,17.351214636690035,13.814561845860451,84.98250660896515
55,3286.6458929637674,107,913.7606170444461,843.2463888434032,837.578092006105,11.0,1.442871970303441,0.2979640774416255,70.5142282010429,76.18252503834117,7.716925733691697,8.337251969203177,97.29123565962159
56,3045.314219133489,144,885.7796069483063,754.3764923973063,781.2587893400314,11.0,0.22916666666666666,0.2460149580510033,131.40311455100004,104.52081760827491,14.8347414548988,11.799867234285367,97.76350038135452
57,2744.970656433176,119,874.1865665945936,684.4930695981071,693.6668809489132,11.0,0.30986265686822867,0.1781147241505298,189.6934969964865,180.5196856456804,21.69942941761737,20.650018261993825,98.38077523499518
58,2460.978320106727,94,774.0227565653248,615.0603696920191,628.7293157316033,11.0,0.7835911588036364,0.3812729152020032,158.96238687330572,145.29344083372155,20.537172263344154,18.771210484618265,96.53388258907269
59,2512.767693460233,124,733.0252600749128,622.7146604748104,636.7231567380863,11.0,0.08870967741935484,0.20818723702664793,110.31059960010236,96.30210333682646,15.048676438357525,13.137624115024998,98.1073887543032
60,3332.038493969538,89,973.0123384095156,844.2481420567985,878.4971531110623,11.0,1.198810878892314,1.4686126038104557,128.76419635271702,94.51518529845328,13.233562542813667,9.713667706716613,86.64897632899586
61,2882.322485013277,79,830.7309103590362,734.2385890469421,774.685729432301,11.0,1.8944014136901968,1.224909482733251,96.49232131209408,56.04518092673527,11.615352228845168,6.746490377072033,88.86445924787954
62,2773.599111127223,127,795.2908257072177,683.8008194876246,711.5613580899922,11.0,0.4422761174100768,0.38300239643957534,111.49000621959306,83.72946761722551,14.018771827331195,10.528157110673133,96.51816003236749
63,3235.365967973718,118,973.8690534840887,808.7790635467087,829.3115570900734,11.0,0.8867010678844013,0.5981818680022554,165.08998993737998,144.5574963940153,16.951970015553766,14.843627680420704,94.56198301816131
64,2890.0696308177244,137,898.2020196126094,737.8788066450076,734.0014001522314,11.0,0.2092397376766474,0.21421770866391618,160.32321296760188,164.200619460378,17.84934897349135,18.281034319116426,98.05256628487349
65,3202.880112879424,105,992.8299384539408,812.6435102445473,835.5637285220541,11.0,1.1568412046375107,0.34679089026915105,180.1864282093935,157.2662099318867,18.14877062329368,15.840196174662651,96.84735554300772
66,2855.8762704618816,145,836.094141869415,713.3909659715325,726.0436380971953,10.408367844541832,0.0,0.27141667293691857,122.70317589788249,110.05050377221971,14.675760749086415,13.162453635443352,97.39232243718932
67,2729.0350034947855,111,835.039975760232,687.7094241442727,700.1853948625156,11.0,0.6809088809064561,0.3182530356443399,147.33055161595928,134.85458089771635,17.643532752049083,16.149476050525948,97.10679058505146
68,2082.7552284953845,136,653.4065499574084,527.5253299841656,528.7350899518918,11.0,0.08088235294117647,0.1438618925831202,125.88121997324276,124.67146000551656,19.265374670861227,19.08022807754883,98.69216461288073
69,2719.41254083093,85,816.5651704614365,686.5307963110322,699.0195189734347,0.0,0.25882352941176473,0.48700932449861895,130.03437415040435,117.5456514880018,15.924555547345062,14.395134122800926,
70,2723.9963440835313,85,814.5120026501454,690.8929025829583,700.0708928244462,11.0,0.3451158983502518,0.3580562659846548,123.6191000671871,114.44110982569919,15.177075311962568,14.05026684116952,96.74494303650314
